,OBJECTID,UtilityCompany,StartDateTime,ImpactedCustomers,County,FID,x,y,xp,yp,lon,lat,StartDate,StartTime
2546,1203001.0,PGE,2020-04-22 00:39:19,1,FRESNO,,0.47496232208562184,0.4720237665485607,-13323183.086805409,4413141.48585006,-119.68419000000004,36.81349000000001,2020-04-22,00:39:19
2545,1202992.0,PGE,2020-04-22 00:21:03,2,BUTTE,,0.2839856384851416,0.765808787762952,-13529484.819923133,4771012.394852525,-121.53743000000001,39.34362000000001,2020-04-22,00:21:03
2544,1202989.0,PGE,2020-04-22 00:07:38,1,FRESNO,,0.46040957810316385,0.4693131979737739,-13338903.62529523,4409839.637322308,-119.82540999999996,36.78973999999999,2020-04-22,00:07:38
2646,1203238.0,PGE,2020-04-22 15:41:09,1,SANTA CRUZ,,0.23473693520898387,0.5013837762272981,-13582685.517768146,4448906.050389868,-122.01534000000001,37.07027000000001,2020-04-22,15:41:09
2580,1203109.0,PGE,2020-04-22 12:43:59,4,NEVADA,,0.341173326298966,0.7439273477221158,-13467708.068507403,4744357.7655411735,-120.98248,39.15819999999998,2020-04-22,12:43:59
2581,1203113.0,PGE,2020-04-22 13:09:04,1,MONTEREY,,0.35802924141871806,0.37482446721063134,-13449499.539398348,4294739.255999536,-120.81890999999997,35.95723999999996,2020-04-22,13:09:04
2560,1203044.0,PGE,2020-04-22 03:55:57,1,SAN FRANCISCO,,0.19004820163417158,0.5771608361719234,-13630960.328145556,4541213.021016963,-122.44900000000001,37.729000000000006,2020-04-22,03:55:57
2587,1203131.0,PGE,2020-04-22 14:21:58,28,SANTA CLARA,,0.22770582260507943,0.538379820947978,-13590280.84662497,4493972.364863483,-122.08357000000001,37.39259999999999,2020-04-22,14:21:58
2643,1203235.0,SCE,2020-04-22 15:20:49,0,LOS ANGELES,,0.6265523575596283,0.14669304151419338,-13159428.60928454,4016843.533649437,-118.2131585,33.91089400000351,2020-04-22,15:20:49
2586,1203130.0,PGE,2020-04-22 14:20:14,1,MONTEREY,,0.24256874757739588,0.4482473302477348,-13574225.236467857,4384178.488224642,-121.93934000000002,36.60490999999998,2020-04-22,14:20:14
2641,1203233.0,SCE,2020-04-22 14:14:01,22,LOS ANGELES,,0.6417377775200617,0.16947136991608058,-13143024.625316992,4044590.697398781,-118.06579900481499,34.117502668526285,2020-04-22,14:14:01
2639,1203231.0,SCE,2020-04-22 14:57:38,229,LOS ANGELES,,0.6417603975269692,0.1690254696895117,-13143000.19015276,4044047.529068595,-118.0655795,34.11346300000348,2020-04-22,14:57:38
2637,1203228.0,PGE,2020-04-22 15:44:12,53,ALAMEDA,,0.2266897480004424,0.5687453240359224,-13591378.45680419,4530961.759855373,-122.09342999999998,37.656130000000005,2020-04-22,15:44:12
2636,1203227.0,PGE,2020-04-22 15:38:00,17,KERN,,0.5387915928881863,0.3140174306853747,-13254231.794208052,4220667.850503476,-119.06479,35.416799999999995,2020-04-22,15:38:00
2635,1203226.0,PGE,2020-04-22 15:39:35,1,GLENN,,0.24538923053165362,0.7750309166203202,-13571178.422004843,4782246.227072704,-121.91196999999998,39.421620000000004,2020-04-22,15:39:35
2633,1203224.0,PGE,2020-04-22 15:40:17,1,SOLANO,,0.23018005701252164,0.6368324941813044,-13587608.065651024,4613901.377983663,-122.05956,38.243640000000006,2020-04-22,15:40:17
2632,1203223.0,PGE,2020-04-22 15:40:22,1,MONTEREY,,0.26901451084194683,0.4389733329300043,-13545657.315545578,4372881.473024672,-121.68270999999999,36.523399999999974,2020-04-22,15:40:22
2628,1203216.0,PGE,2020-04-22 15:14:00,2,SHASTA,,0.25525834461748254,0.9054983840745483,-13560517.35437157,4941173.70057048,-121.81619999999997,40.51574,2020-04-22,15:14:00
2627,1203213.0,PGE,2020-04-22 15:16:00,39,EL DORADO,,0.34687406130186815,0.6861195189289604,-13461549.87427672,4673939.811105817,-120.92716,38.66599000000001,2020-04-22,15:16:00
2626,1203212.0,PGE,2020-04-22 15:32:00,1,EL DORADO,,0.3474573252229902,0.6859802426259547,-13460919.805958828,4673770.153248676,-120.92149999999998,38.66479999999998,2020-04-22,15:32:00
2625,1203210.0,PGE,2020-04-22 15:26:57,1,FRESNO,,0.4484918267820195,0.4641751251094077,-13351777.724405471,4403580.751832194,-119.94106,36.74470000000001,2020-04-22,15:26:57
2624,1203209.0,PGE,2020-04-22 15:29:50,1,SHASTA,,0.2086971895856422,0.9276734909731865,-13610814.839896696,4968186.056851407,-122.26802999999997,40.699960000000004,2020-04-22,15:29:50
2634,1203225.0,PGE,2020-04-22 15:43:00,4,SUTTER,,0.29052932381927654,0.722996890693913,-13522416.032257758,4718861.5654573245,-121.47393,38.98037999999999,2020-04-22,15:43:00
2622,1203207.0,PGE,2020-04-22 15:28:06,22,BUTTE,,0.2809075301240309,0.7865979811837818,-13532809.933113126,4796336.51626684,-121.56729999999997,39.51932999999998,2020-04-22,15:28:06
2590,1203137.0,PGE,2020-04-22 14:26:00,9,SHASTA,,0.21123634559561033,0.9343046759712892,-13608071.92764355,4976263.760041395,-122.24339,40.75494999999998,2020-04-22,14:26:00
2623,1203208.0,PGE,2020-04-22 15:30:00,2,MARIN,,0.18054800713096242,0.5945435226017377,-13641222.872001788,4562387.544373628,-122.54118999999999,37.87929,2020-04-22,15:30:00
2591,1203139.0,SCE,2020-04-22 14:14:01,159,LOS ANGELES,,0.6414505895262508,0.1692505308553418,-13143334.858900154,4044321.6847885284,-118.06858588050902,34.1155019836296,2020-04-22,14:14:01
2592,1203141.0,PGE,2020-04-22 14:40:47,1,MONTEREY,,0.34158140494342426,0.3895708239323272,-13467267.243323863,4312702.364066291,-120.97851999999997,36.08775,2020-04-22,14:40:47
2588,1203133.0,PGE,2020-04-22 14:13:49,1,NAPA,,0.18008325089699362,0.6749741977954864,-13641724.922905266,4660363.263912656,-122.54570000000001,38.57070000000001,2020-04-22,14:13:49
2594,1203155.0,PGE,2020-04-22 15:01:02,1,SAN FRANCISCO,,0.1869649407649252,0.5807457443764483,-13634291.007310089,4545579.936500062,-122.47891999999997,37.76001999999999,2020-04-22,15:01:02
2595,1203156.0,PGE,2020-04-22 15:00:03,56,TUOLUMNE,,0.4183455321733973,0.6144599041319321,-13384343.128242135,4586648.459830748,-120.23359999999997,38.05111000000001,2020-04-22,15:00:03
2593,1203151.0,PGE,2020-04-22 15:04:24,1,MONTEREY,,0.27015218463862034,0.4264278697929713,-13544428.34836722,4357599.35864679,-121.67167,36.413000000000004,2020-04-22,15:04:24
2596,1203157.0,PGE,2020-04-22 15:04:03,1,FRESNO,,0.48724899298938595,0.4699682225789732,-13309910.463918123,4410637.5481549045,-119.56495999999999,36.79548000000001,2020-04-22,15:04:03
2598,1203170.0,PGE,2020-04-22 15:10:56,1,KERN,,0.5335617971290176,0.3190828453228911,-13259881.258365808,4226838.22819431,-119.11553999999997,35.46195999999999,2020-04-22,15:10:56
2601,1203176.0,SCE,2020-04-22 14:02:47,15,LOS ANGELES,,0.6565793458334763,0.15958298246010338,-13126992.085597914,4032545.2697836785,-117.92177625008598,34.02787275001376,2020-04-22,14:02:47
2612,1203187.0,SCE,2020-04-22 15:06:54,18,ORANGE,,0.6709032023755483,0.13209009142383676,-13111518.801771596,3999055.114752683,-117.782777376519,33.77817512590827,2020-04-22,15:06:54
2620,1203205.0,PGE,2020-04-22 15:32:00,2,TUOLUMNE,,0.41213779036979936,0.5856840991684447,-13391049.014367526,4551595.537673611,-120.29384000000002,37.80272999999999,2020-04-22,15:32:00
2621,1203206.0,PGE,2020-04-22 15:30:00,1,SHASTA,,0.20020173416917153,0.8905392410625912,-13619992.018717691,4922951.389284977,-122.35046999999997,40.39117999999999,2020-04-22,15:30:00
2905,1204187.0,PGE,2020-04-23 19:08:54,1,SANTA BARBARA,,0.3937052077600889,0.2336104042076177,-13410960.73168572,4122720.9383810195,-120.47271000000002,34.69655999999999,2020-04-23,19:08:54
2906,1204188.0,PGE,2020-04-23 19:09:52,1,SAN JOAQUIN,,0.3143050573671715,0.5885494451697277,-13496732.399341935,4555085.926577195,-121.24321,37.8275,2020-04-23,19:09:52
2907,1204189.0,SCE,2020-04-23 19:01:29,11,RIVERSIDE,,0.6968662659530729,0.15537332763434275,-13083472.315090038,4027417.3262525406,-117.5308315,33.98968700000639,2020-04-23,19:01:29
2903,1204185.0,PGE,2020-04-23 19:02:42,3,MADERA,,0.4720119959263158,0.5317007265167364,-13326370.163826814,4485836.301338048,-119.71281999999997,37.33450999999998,2020-04-23,19:02:42
2909,1204191.0,SCE,2020-04-23 18:52:34,213,SANTA BARBARA,,0.4702610363565647,0.20445026692813517,-13328261.630298262,4087199.846149331,-119.729811332407,34.433794636283686,2020-04-23,18:52:34
2910,1204192.0,SCE,2020-04-23 19:00:08,237,TULARE,,0.5275730723616459,0.4104316235278924,-13266350.552288927,4338113.711734473,-119.17365465608597,36.27200524773479,2020-04-23,19:00:08
2904,1204186.0,PGE,2020-04-23 19:10:51,1,SAN FRANCISCO,,0.19177016985359607,0.5817028985892088,-13629100.1794544,4546745.883105373,-122.43229,37.76829999999999,2020-04-23,19:10:51
2911,1204193.0,SCE,2020-04-23 13:18:02,9,KERN,,0.5767375995642396,0.24767126751764224,-13213240.785281835,4139849.020382334,-118.69656150170098,34.8229670340347,2020-04-23,13:18:02
2916,1204200.0,SDGE,2020-04-23 19:14:00,476,SAN DIEGO,,0.7412983732438807,0.006870188295252433,-13035474.724141488,3846519.9025332523,-117.09966180450002,32.63170141799997,2020-04-23,19:14:00
2913,1204196.0,PGE,2020-04-23 19:13:38,1,SOLANO,,0.23630226718103842,0.6503779580626965,-13580994.574702997,4630401.631985913,-122.00015,38.359959999999994,2020-04-23,19:13:38
2914,1204198.0,PGE,2020-04-23 19:17:30,1,SAN LUIS OBISPO,,0.3823861778844755,0.27359241409260804,-13423188.064554455,4171424.572630791,-120.58255000000004,35.05548999999997,2020-04-23,19:17:30
2915,1204199.0,PGE,2020-04-23 19:18:02,23,KERN,,0.5417357360377366,0.3139221168553381,-13251051.396356083,4220551.745036783,-119.03621999999996,35.415949999999995,2020-04-23,19:18:02
2917,1203820.0,SCE,2020-04-23 09:14:57,0,LOS ANGELES,,0.6248493505702548,0.15087128440856734,-13161268.275189277,4021933.2130907574,-118.229684499999,33.94883000013448,2020-04-23,09:14:57
2922,1204104.0,PGE,2020-04-23 17:34:07,1,SAN LUIS OBISPO,,0.38457290233787234,0.27463738813477123,-13420825.864959816,4172697.4959704736,-120.56132999999997,35.064849999999986,2020-04-23,17:34:07
2902,1204184.0,PGE,2020-04-23 19:08:50,1,SANTA CRUZ,,0.23121777215133577,0.4890173681843031,-13586487.078378735,4433842.049954623,-122.04948999999998,36.96222000000001,2020-04-23,19:08:50
2923,1204122.0,PGE,2020-04-23 18:05:29,3,SUTTER,,0.26897741278335907,0.7587041342285445,-13545697.390562264,4762357.941306881,-121.68306999999999,39.28346999999997,2020-04-23,18:05:29
2912,1204195.0,PGE,2020-04-23 19:15:01,1,SAN MATEO,,0.20343338727276716,0.5588978802619775,-13616501.039486416,4518966.207324597,-122.31911,37.570769999999996,2020-04-23,19:15:01
2901,1204183.0,PGE,2020-04-23 19:10:22,1,MONTEREY,,0.261996794759197,0.4419373085378373,-13553238.1728686,4376492.006470699,-121.75081,36.54946000000001,2020-04-23,19:10:22
2887,1204168.0,PGE,2020-04-23 18:50:19,1,LAKE,,0.1727543233227653,0.7182618332638468,-13649641.965090483,4713093.608671536,-122.61682,38.94008999999999,2020-04-23,18:50:19
2899,1204181.0,PGE,2020-04-23 19:05:27,1,SANTA CLARA,,0.24645064720789733,0.525240409793609,-13570031.831249675,4477966.739409422,-121.90167000000001,37.278279999999974,2020-04-23,19:05:27
2924,1204131.0,PGE,2020-04-23 18:09:40,1,KERN,,0.504792252694628,0.3198144022108407,-13290959.433805477,4227729.365963674,-119.39471999999999,35.46847999999997,2020-04-23,18:09:40
2883,1204164.0,PGE,2020-04-23 18:41:35,1,CONTRA COSTA,,0.206999953405278,0.6079832992191427,-13612648.27191006,4578759.0566276545,-122.28449999999998,37.99527999999999,2020-04-23,18:41:35
2884,1204165.0,PGE,2020-04-23 18:43:44,1,SANTA CLARA,,0.25205039305131294,0.5214248531279244,-13563982.730119968,4473318.862105621,-121.84733,37.245049999999985,2020-04-23,18:43:44
2885,1204166.0,PGE,2020-04-23 18:45:26,1,SAN JOAQUIN,,0.31239965985806606,0.6037216166649677,-13498790.696726704,4573567.736106144,-121.26170000000002,37.95852,2020-04-23,18:45:26
2886,1204167.0,PGE,2020-04-23 18:49:21,1,MONTEREY,,0.24470497745104502,0.44819268842537374,-13571917.583423711,4384111.926905222,-121.91861,36.604429999999965,2020-04-23,18:49:21
2888,1204169.0,PGE,2020-04-23 18:58:20,1,CONTRA COSTA,,0.20307786421130558,0.6044425674730869,-13616885.091729654,4574445.9541990245,-122.32256,37.964739999999985,2020-04-23,18:58:20
2889,1204170.0,PGE,2020-04-23 18:52:45,1,SANTA BARBARA,,0.3936145236168773,0.2612337374293543,-13411058.692837616,4156369.9900885494,-120.47359000000002,34.94471000000001,2020-04-23,18:52:45
2900,1204182.0,PGE,2020-04-23 19:00:46,1,SAN JOAQUIN,,0.29814679184918447,0.5763347405350032,-13514187.29549832,4540206.721937161,-121.40001,37.721849999999996,2020-04-23,19:00:46
2890,1204172.0,PGE,2020-04-23 18:48:04,2,TEHAMA,,0.19241011136422692,0.8783220359340747,-13628408.885416573,4908069.138696642,-122.42607999999998,40.289279999999984,2020-04-23,18:48:04
2892,1204174.0,PGE,2020-04-23 18:34:00,1,SAN MATEO,,0.18660220419207185,0.571090026830464,-13634682.851917682,4533817.933110751,-122.48244,37.676440000000014,2020-04-23,18:34:00
2893,1204175.0,PGE,2020-04-23 18:51:17,1,SANTA CLARA,,0.2441392320575897,0.5257583897357225,-13572528.727428166,4478597.710831868,-121.9241,37.28278999999997,2020-04-23,18:51:17
2894,1204176.0,PGE,2020-04-23 18:52:02,1,SANTA CLARA,,0.24056957442019744,0.5177211361131504,-13576384.834589245,4468807.221010761,-121.95874,37.21278,2020-04-23,18:52:02
2895,1204177.0,PGE,2020-04-23 19:03:00,1,SAN LUIS OBISPO,,0.37638556690799696,0.2978374440279814,-13429670.198503343,4200958.382305289,-120.64078,35.272379999999984,2020-04-23,19:03:00
2896,1204178.0,PGE,2020-04-23 18:52:48,1,HUMBOLDT,,0.0442126418229396,0.8706618228889789,-13788498.55832129,4898737.936601078,-123.86419000000001,40.225309999999986,2020-04-23,18:52:48
2897,1204179.0,PGE,2020-04-23 19:04:23,1,EL DORADO,,0.36746245331614524,0.6868054007086855,-13439309.353211133,4674775.31025742,-120.72737000000001,38.67185,2020-04-23,19:04:23
2898,1204180.0,PGE,2020-04-23 19:00:04,1,NEVADA,,0.33714097343085925,0.7556491799514147,-13472064.000182146,4758636.583221304,-121.02161000000001,39.25758999999997,2020-04-23,19:00:04
2891,1204173.0,PGE,2020-04-23 18:54:30,1,TEHAMA,,0.1952336858233661,0.8790384931363726,-13625358.731368836,4908941.88295429,-122.39867999999997,40.29525999999998,2020-04-23,18:54:30
2925,1204157.0,PGE,2020-04-23 18:37:32,2,HUMBOLDT,,0.013831392843266954,0.917035726402776,-13821317.77059696,4955227.783959104,-124.15901,40.61165,2020-04-23,18:37:32
2956,1204394.0,PGE,2020-04-23 23:51:56,1,ALAMEDA,,0.23265223041671135,0.5584735958843803,-13584937.51106689,4518449.370096958,-122.03556999999995,37.56709,2020-04-23,23:51:56
2927,1204203.0,PGE,2020-04-23 19:21:49,1,SAN LUIS OBISPO,,0.38461927491110615,0.2672960777045805,-13420775.77118896,4163754.7614972806,-120.56088,34.999069999999996,2020-04-23,19:21:49
2947,1204377.0,PGE,2020-04-23 23:40:27,1,KERN,,0.5258938345193638,0.28268189514675557,-13268164.541675737,4182496.8214260577,-119.18995,35.136870000000016,2020-04-23,23:40:27
2948,1204378.0,PGE,2020-04-23 23:43:58,20,FRESNO,,0.4660577575230658,0.4350475457966816,-13332802.204004852,4368099.319720378,-119.77060000000002,36.488870000000006,2020-04-23,23:43:58
2949,1204379.0,PGE,2020-04-23 23:40:33,1,HUMBOLDT,,0.01572751583772458,0.9710255692203211,-13819269.491966365,5020994.901854182,-124.14060999999998,41.058639999999976,2020-04-23,23:40:33
2950,1204380.0,SDGE,2020-04-23 23:38:00,128,ORANGE,,0.6821748906992013,0.1084727925996285,-13099342.609408777,3970285.9686489594,-117.67339677949998,33.563093642899986,2020-04-23,23:38:00
2951,1204382.0,PGE,2020-04-23 23:45:00,0,CONTRA COSTA,,0.22797993603797195,0.5928602650613883,-13589984.736779463,4560337.103191977,-122.08091000000003,37.86474999999999,2020-04-23,23:45:00
2952,1204385.0,SCE,2020-04-23 20:37:42,2,LOS ANGELES,,0.624583944876008,0.15274017911800986,-13161554.978537926,4024209.7860955126,-118.23225999999998,33.965793000003686,2020-04-23,20:37:42
2953,1204386.0,SCE,2020-04-23 23:09:08,52,LOS ANGELES,,0.5704197932152866,0.1723856110246076,-13220065.568154376,4048140.647325601,-118.75786956935302,34.1438997153268,2020-04-23,23:09:08
2946,1204376.0,SCE,2020-04-23 22:54:10,3,LOS ANGELES,,0.660642227321155,0.1627152077504661,-13122603.175514452,4036360.754682225,-117.88235,34.0562740000037,2020-04-23,22:54:10
2954,1204390.0,PGE,2020-04-23 23:58:34,1,HUMBOLDT,,0.009354893773741324,0.9149702762930354,-13826153.489277022,4952711.779211085,-124.20245,40.59448999999998,2020-04-23,23:58:34
2957,1204395.0,PGE,2020-04-23 23:52:55,2,SAN LUIS OBISPO,,0.37631137079082677,0.3165015515908567,-13429750.348536711,4223693.854357731,-120.64149999999998,35.43894999999999,2020-04-23,23:52:55
2959,1204402.0,SCE,2020-04-23 23:38:33,10,RIVERSIDE,,0.7557705633778564,0.12668343729544373,-13019841.203596676,3992469.060026026,-116.9592235,33.72898450000339,2020-04-23,23:38:33
2960,1204403.0,SDGE,2020-04-23 23:51:00,75,ORANGE,,0.6791501444122723,0.10098996934530025,-13102610.07844987,3961170.8519256427,-117.7027489533,33.49483586140001,2020-04-23,23:51:00
2961,1204404.0,SDGE,2020-04-23 23:50:00,1391,ORANGE,,0.6791508488013527,0.10098997358614792,-13102609.317536624,3961170.857091584,-117.70274211790002,33.49483590009999,2020-04-23,23:50:00
2962,1204405.0,SDGE,2020-04-23 23:51:00,75,ORANGE,,0.6839167275567775,0.09757025017339771,-13097460.99770754,3957005.15959891,-117.656493974,33.46362349310002,2020-04-23,23:51:00
2965,1204410.0,SCE,2020-04-23 23:49:13,37,LOS ANGELES,,0.5831468134657669,0.17186224166648678,-13206317.259797575,4047503.11084685,-118.63436641407597,34.1391596697798,2020-04-23,23:49:13
2882,1204163.0,PGE,2020-04-23 18:45:03,1,SONOMA,,0.1550307258327237,0.6706751174991741,-13668787.804312017,4655126.387753497,-122.78881,38.53390999999998,2020-04-23,18:45:03
2955,1204393.0,PGE,2020-04-23 23:59:04,1,SOLANO,,0.22538822444500717,0.6415730322841644,-13592784.42197291,4619676.010989181,-122.10605999999999,38.28436999999999,2020-04-23,23:59:04
2926,1204197.0,PGE,2020-04-23 19:13:01,1,KERN,,0.5387730438588925,0.3016070533406454,-13254251.831716394,4205550.289359402,-119.06497,35.30605,2020-04-23,19:13:01
2966,1204419.0,SCE,2020-04-23 23:04:12,5,RIVERSIDE,,0.6854823660000164,0.14323233285904058,-13095769.723578224,4012627.9104461414,-117.64130099999998,33.879460000006084,2020-04-23,23:04:12
2944,1204362.0,PGE,2020-04-23 23:17:25,1,ALAMEDA,,0.22618377170137727,0.5683494084916427,-13591925.035503985,4530479.479801972,-122.09834,37.652699999999975,2020-04-23,23:17:25
2928,1204289.0,PGE,2020-04-23 21:11:00,1,SANTA CLARA,,0.25435047268372024,0.5375056911301437,-13561498.079085462,4492907.55348814,-121.82500999999999,37.38499999999997,2020-04-23,21:11:00
2929,1204290.0,PGE,2020-04-23 21:18:33,1,SANTA CLARA,,0.2547400022988864,0.5375838991360089,-13561077.291410264,4493002.821688114,-121.82123000000001,37.38567999999997,2020-04-23,21:18:33
2930,1204295.0,PGE,2020-04-23 21:26:19,1,MARIPOSA,,0.42922556835572223,0.5699389527199719,-13372590.016404185,4532415.765169893,-120.12802000000002,37.666470000000004,2020-04-23,21:26:19
2931,1204301.0,PGE,2020-04-23 21:27:03,4,BUTTE,,0.2673780742575982,0.7807538197659638,-13547425.069059376,4789217.516971687,-121.69859000000001,39.46998000000001,2020-04-23,21:27:03
2932,1204303.0,SCE,2020-04-23 20:49:58,6,SAN BERNARDINO,,0.7216633296639081,0.1666868577484415,-13056685.394700961,4041198.7753176535,-117.2902005,34.09227300000351,2020-04-23,20:49:58
2933,1204305.0,PGE,2020-04-23 20:44:00,2,SANTA CRUZ,,0.23803557091836502,0.5007206599051739,-13579122.180867853,4448098.282723593,-121.98333000000001,37.06447999999998,2020-04-23,20:44:00
2934,1204306.0,PGE,2020-04-23 21:39:00,10,BUTTE,,0.2950274634229775,0.7761004046834121,-13517556.936484631,4783549.011890404,-121.43028,39.430659999999996,2020-04-23,21:39:00
2945,1204369.0,PGE,2020-04-23 23:31:54,7,HUMBOLDT,,0.01569350928401647,0.9710243572796755,-13819306.227398328,5020993.425542358,-124.14094000000001,41.05862999999999,2020-04-23,23:31:54
2935,1204318.0,PGE,2020-04-23 22:02:22,5,SAN JOAQUIN,,0.3113980122762161,0.6151701600354329,-13499872.72217721,4587513.650046231,-121.27141999999995,38.05722999999999,2020-04-23,22:02:22
2937,1204330.0,PGE,2020-04-23 22:20:00,1,FRESNO,,0.4552653139790692,0.47265388017394994,-13344460.69427563,4413909.051653656,-119.87532999999998,36.81900999999996,2020-04-23,22:20:00
2938,1204331.0,SCE,2020-04-23 22:14:44,65,SAN BERNARDINO,,0.7220981124124144,0.1716672179864589,-13056215.72252499,4047265.5449513523,-117.285981363058,34.13739331356677,2020-04-23,22:14:44
2939,1204338.0,PGE,2020-04-23 22:34:07,5,SAN JOAQUIN,,0.30883515472881307,0.6063854978125729,-13502641.237913242,4576812.71287122,-121.29629,37.9815,2020-04-23,22:34:07
2940,1204344.0,PGE,2020-04-23 22:39:00,1,FRESNO,,0.45014165988752275,0.4677671237086556,-13349995.499357872,4407956.304399628,-119.92504999999998,36.77618999999999,2020-04-23,22:39:00
2941,1204347.0,PGE,2020-04-23 22:42:13,1,HUMBOLDT,,0.011559136754801358,0.9366924726965498,-13823772.365368951,4979172.427682278,-124.18105999999997,40.77474,2020-04-23,22:42:13
2942,1204351.0,PGE,2020-04-23 22:46:00,26,SAN JOAQUIN,,0.3150315610145107,0.5895121025492887,-13495947.596931837,4556258.576803055,-121.23615999999994,37.83582,2020-04-23,22:46:00
2943,1204355.0,PGE,2020-04-23 23:00:59,2,NEVADA,,0.3500964398908195,0.7625078781642349,-13458068.913799614,4766991.429066914,-120.89589,39.31568,2020-04-23,23:00:59
2936,1204327.0,PGE,2020-04-23 22:16:44,1,KERN,,0.4762133510613147,0.355859899788721,-13321831.668187177,4271637.782159708,-119.67205000000003,35.789079999999984,2020-04-23,22:16:44
2881,1204162.0,PGE,2020-04-23 18:33:47,1,TEHAMA,,0.1982118355266138,0.8843815733273712,-13622141.598084914,4915450.495806374,-122.36978000000002,40.33983999999998,2020-04-23,18:33:47
2775,1203919.0,PGE,2020-04-23 15:30:00,10,MARIN,,0.18012859296860206,0.5940607386978276,-13641675.942329315,4561799.446608024,-122.54526,37.87512,2020-04-23,15:30:00
2879,1204158.0,PGE,2020-04-23 18:37:19,1,EL DORADO,,0.36178748085392876,0.6835309964659739,-13445439.717569117,4670786.631672185,-120.78244,38.643869999999964,2020-04-23,18:37:19
2788,1203949.0,PGE,2020-04-23 15:55:50,1,MADERA,,0.4221192291330187,0.47962469105303374,-13380266.608489286,4422400.466278779,-120.19697999999997,36.88004999999999,2020-04-23,15:55:50
2789,1203953.0,PGE,2020-04-23 15:46:08,3,SHASTA,,0.26373834250954253,0.9075289413229783,-13551356.873474194,4943647.200973167,-121.73391,40.53262999999998,2020-04-23,15:46:08
2790,1203954.0,PGE,2020-04-23 15:49:00,1,SANTA CRUZ,,0.25448134639040276,0.4822310388458777,-13561356.703332154,4425575.359436865,-121.82374000000002,36.90286,2020-04-23,15:49:00
2791,1203958.0,PGE,2020-04-23 15:47:33,244,ALAMEDA,,0.2245555791300493,0.5744829585078599,-13593683.88345852,4537950.994553277,-122.11413999999999,37.70581999999999,2020-04-23,15:47:33
2792,1203961.0,PGE,2020-04-23 15:46:18,1,SANTA CRUZ,,0.23753783863232059,0.5060476357130552,-13579659.854008382,4454587.278203078,-121.98816,37.110979999999984,2020-04-23,15:46:18
2794,1203965.0,SCE,2020-04-23 15:39:06,27,LOS ANGELES,,0.642802646872946,0.17418330237096757,-13141874.304822875,4050330.484756959,-118.05546549999998,34.16017900000349,2020-04-23,15:39:06
2795,1203969.0,PGE,2020-04-23 15:58:25,1,MERCED,,0.3558414864636976,0.5150960950142442,-13451862.85218789,4465609.5568128005,-120.84014,37.18990000000001,2020-04-23,15:58:25
2796,1203974.0,PGE,2020-04-23 16:04:57,1,SAN JOAQUIN,,0.29558908680992246,0.5958936102127654,-13516950.245259808,4564032.13836482,-121.42483,37.89095,2020-04-23,16:04:57
2797,1203979.0,PGE,2020-04-23 16:00:00,3,TUOLUMNE,,0.4008939871129922,0.607801241383827,-13403195.084007978,4578537.284929607,-120.40295,37.99370999999998,2020-04-23,16:00:00
2798,1203980.0,PGE,2020-04-23 16:00:00,9,TUOLUMNE,,0.4008723465788169,0.6077861667059148,-13403218.461101044,4578518.921880786,-120.40316,37.99358000000001,2020-04-23,16:00:00
2799,1203981.0,PGE,2020-04-23 15:45:00,39,NEVADA,,0.3370399842713745,0.7577289759969323,-13472173.09328312,4761170.063309133,-121.02259,39.27520999999999,2020-04-23,15:45:00
2800,1203983.0,PGE,2020-04-23 15:51:00,92,PLACER,,0.35906695655753573,0.7505663849704822,-13448378.552126057,4752445.033861229,-120.80883999999996,39.21450999999999,2020-04-23,15:51:00
2801,1203984.0,PGE,2020-04-23 16:04:00,13,SAN MATEO,,0.20843647267390253,0.5384511354480419,-13611096.478208404,4494059.23581714,-122.27056,37.393219999999985,2020-04-23,16:04:00
2802,1203985.0,PGE,2020-04-23 16:00:02,8,SAN LUIS OBISPO,,0.3731116632376761,0.31851402228282755,-13433206.818725845,4226145.322825726,-120.67255,35.456889999999994,2020-04-23,16:00:02
2803,1203993.0,PGE,2020-04-23 16:07:08,3,FRESNO,,0.45497574302176247,0.46644376433147583,-13344773.50204476,4406344.26910494,-119.87814,36.76458999999998,2020-04-23,16:07:08
2783,1203937.0,PGE,2020-04-23 15:36:00,16,MENDOCINO,,0.11380447772604896,0.7505380773024899,-13713322.279798776,4752410.551194842,-123.18887000000001,39.21426999999999,2020-04-23,15:36:00
2782,1203936.0,PGE,2020-04-23 15:31:00,26,AMADOR,,0.3838762832377327,0.658812928485407,-13421578.38471758,4640676.596039923,-120.56809000000001,38.43229999999997,2020-04-23,15:31:00
2774,1203918.0,PGE,2020-04-23 15:00:00,4,CALAVERAS,,0.39325487854890717,0.6271455241906523,-13411447.197860483,4602101.304781482,-120.47707999999999,38.16033999999999,2020-04-23,15:00:00
2773,1203916.0,PGE,2020-04-23 15:30:00,51,SHASTA,,0.20199377649925943,0.9002350224378586,-13618056.172772797,4934762.195975914,-122.33307999999997,40.47193999999999,2020-04-23,15:30:00
2742,1203800.0,PGE,2020-04-23 10:41:00,1,KERN,,0.5282526527445324,0.30968110830995776,-13265616.43853148,4215385.608325834,-119.16705999999999,35.378119999999996,2020-04-23,10:41:00
